,회사명,거래소코드,회계년도,당좌자산(요약),당기순이익(요약),자기자본증가율,매출액총이익률,유동비율,부도
20173,남화토건(주),91590.0,2008/12,24620.0,6856.0,6.76,8.76,417.96,1.0
20174,남화토건(주),91590.0,2009/12,34157.0,8330.0,14.17,14.22,384.88,1.0
20175,남화토건(주),91590.0,2010/12,41928.0,4138.0,4.73,13.16,285.82,1.0
20176,남화토건(주),91590.0,2011/12,47783.0,4650.0,2.51,15.53,319.06,1.0
20177,남화토건(주),91590.0,2012/12,55358.0,4676.0,12.14,10.94,493.31,1.0
20178,남화토건(주),91590.0,2013/12,57988.0,3132.0,1.44,8.45,495.31,1.0
20179,남화토건(주),91590.0,2014/12,56416.0,3545.0,2.48,7.8,829.0,1.0
20180,남화토건(주),91590.0,2015/12,45317.0,-6.0,-1.1,5.7,804.14,1.0
20181,남화토건(주),91590.0,2016/12,41753.0,3347.0,2.57,11.79,393.35,1.0
20182,남화토건(주),91590.0,2017/12,41684.0,4833.0,3.8,13.73,436.01,1.0
20183,남화토건(주),91590.0,2018/12,40804.0,2201.0,0.98,9.05,434.27,1.0
20184,남화토건(주),91590.0,2019/12,59342.0,4113.0,3.1,9.79,518.2,1.0
20185,남화토건(주),91590.0,2020/12,59140.0,4947.0,3.77,10.38,371.22,1.0
13523,(주)정원엔시스,45510.0,2000/12,16582.0,3210.0,0.0,17.06,270.07,1.0
13524,(주)정원엔시스,45510.0,2001/12,28256.0,4271.0,4.62,13.93,178.25,1.0
13525,(주)정원엔시스,45510.0,2002/12,27860.0,3044.0,10.8,10.66,185.18,1.0
13526,(주)정원엔시스,45510.0,2003/12,35144.0,4481.0,15.02,11.02,213.74,1.0
13527,(주)정원엔시스,45510.0,2004/12,41627.0,5493.0,15.91,10.54,208.75,1.0
13528,(주)정원엔시스,45510.0,2005/12,56687.0,5185.0,11.94,11.19,177.47,1.0
13529,(주)정원엔시스,45510.0,2006/12,76713.0,3744.0,7.64,9.52,165.04,1.0
13530,(주)정원엔시스,45510.0,2007/12,87506.0,2676.0,4.83,9.86,170.16,1.0
13531,(주)정원엔시스,45510.0,2008/12,83467.0,2337.0,3.9,11.03,168.79,1.0
13532,(주)정원엔시스,45510.0,2009/12,82096.0,-12671.0,-1.98,6.28,136.32,1.0
13533,(주)정원엔시스,45510.0,2010/12,45153.0,-7528.0,-63.75,5.65,96.64,1.0
13534,(주)정원엔시스,45510.0,2011/12,36377.0,-2082.0,-2.06,6.62,91.24,1.0
13535,(주)정원엔시스,45510.0,2012/12,28663.0,564.0,10.12,8.45,95.4,1.0
13536,(주)정원엔시스,45510.0,2013/12,23128.0,-3284.0,-16.39,9.64,86.34,1.0
13537,(주)정원엔시스,45510.0,2014/12,40284.0,2724.0,16.29,10.15,96.99,1.0
13538,(주)정원엔시스,45510.0,2015/12,43163.0,3276.0,35.2,9.51,114.3,1.0
13539,(주)정원엔시스,45510.0,2016/12,41994.0,2270.0,43.84,7.18,175.83,1.0
13540,(주)정원엔시스,45510.0,2017/12,38373.0,-2791.0,-8.06,7.67,184.66,1.0
13541,(주)정원엔시스,45510.0,2018/12,35878.0,4214.0,10.7,8.43,166.5,1.0
13542,(주)정원엔시스,45510.0,2019/12,46882.0,803.0,0.47,6.51,146.4,1.0
13543,(주)정원엔시스,45510.0,2020/12,42295.0,747.0,3.22,6.61,167.62,1.0
15060,(주)케이씨피드,25880.0,2000/12,22644.0,1020.0,2.98,18.93,233.94,1.0
15061,(주)케이씨피드,25880.0,2001/12,22573.0,1703.0,6.01,18.83,253.63,1.0
15062,(주)케이씨피드,25880.0,2002/12,26785.0,2738.0,6.61,20.2,204.11,1.0
15063,(주)케이씨피드,25880.0,2003/12,28269.0,2002.0,7.54,18.12,239.13,1.0
15064,(주)케이씨피드,25880.0,2004/12,30922.0,2164.0,6.26,14.43,206.37,1.0
15065,(주)케이씨피드,25880.0,2005/12,25272.0,3310.0,10.86,20.21,287.96,1.0
15066,(주)케이씨피드,25880.0,2006/12,29462.0,3194.0,9.48,19.97,279.5,1.0
15067,(주)케이씨피드,25880.0,2007/12,32953.0,1966.0,4.33,16.84,230.38,1.0
15068,(주)케이씨피드,25880.0,2008/12,38373.0,1643.0,3.52,15.73,183.92,1.0
15069,(주)케이씨피드,25880.0,2009/12,45523.0,4594.0,11.83,15.64,182.61,1.0
15070,(주)케이씨피드,25880.0,2010/12,42248.0,3031.0,7.44,12.94,208.05,1.0
15071,(주)케이씨피드,25880.0,2011/12,33489.0,1990.0,8.32,13.56,183.37,1.0
15072,(주)케이씨피드,25880.0,2012/12,45406.0,4324.0,9.61,12.11,146.11,1.0
15073,(주)케이씨피드,25880.0,2013/12,45348.0,1871.0,3.95,11.33,151.18,1.0
15074,(주)케이씨피드,25880.0,2014/12,46328.0,-3438.0,-7.6,11.57,112.72,1.0
15075,(주)케이씨피드,25880.0,2015/12,29316.0,960.0,1.45,14.23,115.64,1.0
15076,(주)케이씨피드,25880.0,2016/12,43168.0,1093.0,16.75,17.15,141.42,1.0
15077,(주)케이씨피드,25880.0,2017/12,46510.0,997.0,1.9,16.76,134.91,1.0
15078,(주)케이씨피드,25880.0,2018/12,39276.0,544.0,0.45,13.92,151.4,1.0
15079,(주)케이씨피드,25880.0,2019/12,39370.0,-6211.0,-11.18,14.61,130.48,1.0
15080,(주)케이씨피드,25880.0,2020/12,39643.0,1333.0,1.87,14.91,145.24,1.0
26458,피에이치에이(주),43370.0,2000/12,20325.0,4959.0,4.26,12.53,77.41,1.0
26459,피에이치에이(주),43370.0,2001/12,21050.0,6087.0,87.29,13.94,192.54,1.0
26460,피에이치에이(주),43370.0,2002/12,31111.0,9843.0,17.17,13.63,176.66,1.0
26461,피에이치에이(주),43370.0,2003/12,45576.0,9333.0,37.03,12.38,221.49,1.0
26462,피에이치에이(주),43370.0,2004/12,45457.0,8911.0,8.29,9.71,146.45,1.0
26463,피에이치에이(주),43370.0,2005/12,64279.0,9200.0,12.23,9.72,120.54,1.0
26464,피에이치에이(주),43370.0,2006/12,86510.0,5204.0,8.3,9.83,124.04,1.0
26465,피에이치에이(주),43370.0,2007/12,77617.0,7504.0,23.96,9.96,125.3,1.0
26466,피에이치에이(주),43370.0,2008/12,93886.0,12983.0,16.84,12.62,152.93,1.0
26467,피에이치에이(주),43370.0,2009/12,104962.0,31022.0,22.64,13.55,149.03,1.0
26468,피에이치에이(주),43370.0,2010/12,110648.0,41400.0,19.1,13.62,133.25,1.0
26469,피에이치에이(주),43370.0,2011/12,144047.0,30143.0,19.49,12.59,134.23,1.0
26470,피에이치에이(주),43370.0,2012/12,146552.0,24581.0,10.02,10.99,147.4,1.0
26471,피에이치에이(주),43370.0,2013/12,143553.0,24749.0,9.57,9.08,131.49,1.0
26472,피에이치에이(주),43370.0,2014/12,144856.0,11048.0,2.95,6.34,124.21,1.0
26473,피에이치에이(주),43370.0,2015/12,175253.0,-16923.0,-5.93,7.02,87.02,1.0
26474,피에이치에이(주),43370.0,2016/12,190696.0,29263.0,16.14,9.1,107.15,1.0
26475,피에이치에이(주),43370.0,2017/12,192253.0,59034.0,6.1,6.76,119.04,1.0
26476,피에이치에이(주),43370.0,2018/12,235339.0,41434.0,10.22,7.48,140.8,1.0
26477,피에이치에이(주),43370.0,2019/12,165020.0,23551.0,5.41,9.58,151.47,1.0
26478,피에이치에이(주),43370.0,2020/12,230985.0,13025.0,3.87,8.48,149.83,1.0
15229,(주)케이엘넷,39420.0,2000/12,9035.0,888.0,79.27,16.71,399.91,1.0
15230,(주)케이엘넷,39420.0,2001/12,8603.0,1611.0,13.71,19.56,589.01,1.0
15231,(주)케이엘넷,39420.0,2002/12,16496.0,2096.0,67.56,17.68,902.64,1.0
15232,(주)케이엘넷,39420.0,2003/12,14088.0,-4263.0,-25.33,17.74,606.87,1.0
15233,(주)케이엘넷,39420.0,2004/12,15611.0,1043.0,4.63,18.68,709.05,1.0
15234,(주)케이엘넷,39420.0,2005/12,19242.0,-886.0,-4.91,24.74,333.96,1.0
15235,(주)케이엘넷,39420.0,2006/12,16282.0,1887.0,11.47,22.31,459.39,1.0
15236,(주)케이엘넷,39420.0,2007/12,12255.0,1977.0,18.31,16.1,228.46,1.0
15237,(주)케이엘넷,39420.0,2008/12,16160.0,1616.0,2.7,14.81,169.06,1.0
15238,(주)케이엘넷,39420.0,2009/12,16763.0,2716.0,8.73,14.09,191.03,1.0
15239,(주)케이엘넷,39420.0,2010/12,14584.0,389.0,2.43,12.73,179.28,1.0
15240,(주)케이엘넷,39420.0,2011/12,13206.0,570.0,0.97,14.42,139.28,1.0
15241,(주)케이엘넷,39420.0,2012/12,11128.0,-500.0,2.38,15.75,127.88,1.0
15242,(주)케이엘넷,39420.0,2013/12,9722.0,1376.0,1.78,13.47,137.4,1.0
15243,(주)케이엘넷,39420.0,2014/12,5436.0,2455.0,5.46,18.44,148.8,1.0
15244,(주)케이엘넷,39420.0,2015/12,7189.0,2524.0,9.52,19.13,173.83,1.0
15245,(주)케이엘넷,39420.0,2016/12,9854.0,1602.0,3.24,15.73,233.63,1.0
15246,(주)케이엘넷,39420.0,2017/12,9038.0,2798.0,7.32,25.4,215.34,1.0
15247,(주)케이엘넷,39420.0,2018/12,12104.0,2310.0,5.55,26.62,240.45,1.0
15248,(주)케이엘넷,39420.0,2019/12,14002.0,3707.0,2.62,28.2,265.02,1.0
15249,(주)케이엘넷,39420.0,2020/12,15024.0,4088.0,7.26,27.82,370.82,1.0
17604,(주)포스코아이씨티,22100.0,2000/12,79502.0,11540.0,0.0,12.0,100.18,1.0
17605,(주)포스코아이씨티,22100.0,2001/12,59356.0,13136.0,11.48,10.61,99.81,1.0
17606,(주)포스코아이씨티,22100.0,2002/12,76953.0,2600.0,-1.26,10.31,93.97,1.0
17607,(주)포스코아이씨티,22100.0,2003/12,75197.0,7198.0,7.46,8.96,77.8,1.0
17608,(주)포스코아이씨티,22100.0,2004/12,67535.0,11232.0,7.92,10.87,124.98,1.0
17609,(주)포스코아이씨티,22100.0,2005/12,104809.0,8613.0,36.14,11.27,160.91,1.0
17610,(주)포스코아이씨티,22100.0,2006/12,99185.0,8030.0,4.8,11.95,110.73,1.0
17611,(주)포스코아이씨티,22100.0,2007/12,89809.0,5005.0,2.65,13.21,123.79,1.0
17612,(주)포스코아이씨티,22100.0,2008/12,82883.0,-78749.0,-27.58,8.65,83.85,1.0
17613,(주)포스코아이씨티,22100.0,2009/12,97008.0,-71203.0,-56.42,14.53,60.63,1.0
17614,(주)포스코아이씨티,22100.0,2010/12,296891.0,17501.0,382.29,12.18,110.06,1.0
17615,(주)포스코아이씨티,22100.0,2011/12,368408.0,30578.0,-3.29,11.46,126.42,1.0
17616,(주)포스코아이씨티,22100.0,2012/12,391476.0,40089.0,14.11,11.09,95.22,1.0
17617,(주)포스코아이씨티,22100.0,2013/12,333866.0,33796.0,47.71,11.86,121.37,1.0
17618,(주)포스코아이씨티,22100.0,2014/12,354942.0,20327.0,3.95,11.31,141.46,1.0
17619,(주)포스코아이씨티,22100.0,2015/12,364867.0,-79635.0,-19.04,11.0,131.99,1.0
17620,(주)포스코아이씨티,22100.0,2016/12,387777.0,27891.0,9.04,13.26,155.18,1.0
17621,(주)포스코아이씨티,22100.0,2017/12,369885.0,42376.0,6.94,13.85,181.65,1.0
17622,(주)포스코아이씨티,22100.0,2018/12,328946.0,-33230.0,-15.24,12.2,158.59,1.0
17623,(주)포스코아이씨티,22100.0,2019/12,441824.0,38093.0,7.5,13.55,169.49,1.0
17624,(주)포스코아이씨티,22100.0,2020/12,464582.0,10136.0,0.9,11.53,165.8,1.0
1463,(주)대명소노시즌,7720.0,2000/12,91747.0,-6918.0,0.0,9.37,408.9,1.0
1464,(주)대명소노시즌,7720.0,2001/12,41530.0,-67485.0,-140.75,11.03,207.51,1.0
1465,(주)대명소노시즌,7720.0,2002/12,37846.0,10201.0,0.0,-21.51,162.06,1.0
1466,(주)대명소노시즌,7720.0,2003/12,79477.0,26699.0,102.35,17.09,195.28,1.0
1467,(주)대명소노시즌,7720.0,2004/12,5044.0,-1627.0,-71.79,9.13,1863.88,1.0
1468,(주)대명소노시즌,7720.0,2005/12,15800.0,1815.0,145.75,21.02,518.53,1.0
1469,(주)대명소노시즌,7720.0,2006/12,37075.0,2522.0,69.31,34.6,4923.19,1.0
1470,(주)대명소노시즌,7720.0,2007/12,25214.0,3076.0,8.97,-8.35,330.29,1.0
1471,(주)대명소노시즌,7720.0,2008/12,17467.0,-4814.0,-11.21,-33.71,72.53,1.0
1472,(주)대명소노시즌,7720.0,2009/12,14296.0,-529.0,8.08,35.07,174.78,1.0
1473,(주)대명소노시즌,7720.0,2010/12,42571.0,-4765.0,26.41,0.0,5469.92,1.0
1474,(주)대명소노시즌,7720.0,2011/12,60640.0,-9581.0,7.09,20.51,808.42,1.0
1475,(주)대명소노시즌,7720.0,2012/12,33560.0,-11116.0,-14.76,29.01,4302.44,1.0
1476,(주)대명소노시즌,7720.0,2013/12,38088.0,1928.0,2.67,29.02,2170.86,1.0
1477,(주)대명소노시즌,7720.0,2014/12,31167.0,5584.0,6.91,30.71,2297.38,1.0
1478,(주)대명소노시즌,7720.0,2015/12,57153.0,-582.0,4.56,14.84,298.61,1.0
1479,(주)대명소노시즌,7720.0,2016/12,108198.0,-4195.0,12.79,17.0,583.41,1.0
1480,(주)대명소노시즌,7720.0,2017/12,73021.0,-4644.0,-5.71,17.55,336.14,1.0
1481,(주)대명소노시즌,7720.0,2018/12,68597.0,-4294.0,-9.46,19.47,151.1,1.0
1482,(주)대명소노시즌,7720.0,2019/12,187966.0,81509.0,92.81,17.42,272.85,1.0
1483,(주)대명소노시즌,7720.0,2020/12,177949.0,-4818.0,-3.21,15.92,296.23,1.0
24079,영풍정밀(주),36560.0,2000/12,11121.0,2680.0,1.03,23.34,204.19,1.0
24080,영풍정밀(주),36560.0,2001/12,10916.0,1496.0,10.05,18.92,324.04,1.0
24081,영풍정밀(주),36560.0,2002/12,11925.0,1285.0,-1.52,19.1,301.42,1.0
24082,영풍정밀(주),36560.0,2003/12,11934.0,1707.0,9.93,18.01,302.37,1.0
24083,영풍정밀(주),36560.0,2004/12,13853.0,2559.0,18.2,17.71,331.74,1.0
24084,영풍정밀(주),36560.0,2005/12,13733.0,4828.0,67.53,21.27,256.9,1.0
24085,영풍정밀(주),36560.0,2006/12,16336.0,14646.0,23.35,22.94,206.6,1.0
24086,영풍정밀(주),36560.0,2007/12,19191.0,16972.0,12.45,25.09,218.51,1.0
24087,영풍정밀(주),36560.0,2008/12,26251.0,22236.0,22.52,24.5,196.97,1.0
24088,영풍정밀(주),36560.0,2009/12,38974.0,22985.0,22.61,25.42,261.16,1.0
24089,영풍정밀(주),36560.0,2010/12,51062.0,27718.0,22.86,24.67,313.76,1.0
24090,영풍정밀(주),36560.0,2011/12,64209.0,17197.0,49.47,25.17,330.82,1.0
24091,영풍정밀(주),36560.0,2012/12,50575.0,13063.0,15.67,20.24,347.83,1.0
24092,영풍정밀(주),36560.0,2013/12,44575.0,9201.0,-0.91,19.81,443.47,1.0
24093,영풍정밀(주),36560.0,2014/12,45287.0,9996.0,10.13,23.57,436.76,1.0
24094,영풍정밀(주),36560.0,2015/12,46515.0,9101.0,4.62,23.74,523.1,1.0
24095,영풍정밀(주),36560.0,2016/12,43535.0,7034.0,1.12,23.73,448.87,1.0
24096,영풍정밀(주),36560.0,2017/12,53448.0,9154.0,3.65,27.93,622.7,1.0
24097,영풍정밀(주),36560.0,2018/12,64910.0,11324.0,-8.64,29.87,591.08,1.0
24098,영풍정밀(주),36560.0,2019/12,67242.0,12579.0,-0.12,29.41,601.2,1.0
24099,영풍정밀(주),36560.0,2020/12,74262.0,13333.0,-1.05,24.83,698.12,1.0
19194,(주)형지아이앤씨,11080.0,2000/12,10025.0,-1745.0,0.0,31.98,150.89,1.0
19195,(주)형지아이앤씨,11080.0,2001/12,12256.0,1853.0,29.33,42.76,157.0,1.0
19196,(주)형지아이앤씨,11080.0,2002/12,12901.0,3670.0,33.28,48.74,180.94,1.0
19197,(주)형지아이앤씨,11080.0,2003/12,7450.0,2885.0,-1.36,68.23,184.24,1.0
19198,(주)형지아이앤씨,11080.0,2004/12,10649.0,3013.0,45.68,68.55,240.97,1.0
19199,(주)형지아이앤씨,11080.0,2005/12,11384.0,4101.0,22.89,69.27,211.81,1.0
19200,(주)형지아이앤씨,11080.0,2006/12,9654.0,4316.0,14.18,68.61,229.18,1.0
19201,(주)형지아이앤씨,11080.0,2007/12,12362.0,3510.0,25.01,67.73,245.84,1.0
19202,(주)형지아이앤씨,11080.0,2008/12,9690.0,-544.0,-4.23,60.42,268.82,1.0
19203,(주)형지아이앤씨,11080.0,2009/12,7831.0,199.0,-0.11,62.48,278.82,1.0
19204,(주)형지아이앤씨,11080.0,2010/12,10173.0,318.0,0.27,65.82,220.22,1.0
19205,(주)형지아이앤씨,11080.0,2011/12,8255.0,-6317.0,-21.73,57.28,177.77,1.0
19206,(주)형지아이앤씨,11080.0,2012/12,9230.0,-9975.0,-39.21,49.87,136.4,1.0
19207,(주)형지아이앤씨,11080.0,2013/12,13382.0,1204.0,91.13,66.0,160.31,1.0
19208,(주)형지아이앤씨,11080.0,2014/12,19232.0,2107.0,53.22,64.01,138.9,1.0
19209,(주)형지아이앤씨,11080.0,2015/12,21214.0,5410.0,17.19,66.02,150.05,1.0
19210,(주)형지아이앤씨,11080.0,2016/12,17525.0,-4438.0,7.44,61.75,152.23,1.0
19211,(주)형지아이앤씨,11080.0,2017/12,13933.0,-27564.0,-50.99,54.52,135.12,1.0
19212,(주)형지아이앤씨,11080.0,2018/12,15185.0,-6228.0,-21.31,60.63,127.86,1.0
19213,(주)형지아이앤씨,11080.0,2019/12,15026.0,-88.0,8.23,59.48,131.48,1.0
19214,(주)형지아이앤씨,11080.0,2020/12,10444.0,-6758.0,-30.39,55.19,126.99,1.0
24689,유니슨(주),18000.0,2000/12,28343.0,3024.0,49.26,35.63,283.14,1.0
24690,유니슨(주),18000.0,2001/12,31834.0,3254.0,3.72,27.93,363.68,1.0
24691,유니슨(주),18000.0,2002/12,32253.0,5532.0,6.2,30.74,649.94,1.0
24692,유니슨(주),18000.0,2003/12,27263.0,1358.0,0.61,33.89,1239.69,1.0
24693,유니슨(주),18000.0,2004/12,29644.0,4754.0,8.65,19.41,257.1,1.0
24694,유니슨(주),18000.0,2005/12,25320.0,10125.0,17.68,26.04,540.85,1.0
24695,유니슨(주),18000.0,2006/12,19475.0,4116.0,1.86,28.6,96.46,1.0
24696,유니슨(주),18000.0,2007/12,19950.0,2532.0,6.06,30.89,71.59,1.0
24697,유니슨(주),18000.0,2008/12,65274.0,10310.0,54.56,21.4,98.87,1.0
24698,유니슨(주),18000.0,2009/12,41688.0,-28455.0,-21.07,16.14,64.57,1.0
24699,유니슨(주),18000.0,2010/12,29854.0,-68975.0,-39.7,-8.89,50.22,1.0
24700,유니슨(주),18000.0,2011/12,138017.0,-115171.0,1.6,3.69,101.31,1.0
24701,유니슨(주),18000.0,2012/12,140710.0,2381.0,112.31,11.73,168.13,1.0
24702,유니슨(주),18000.0,2013/12,109700.0,-76540.0,-54.52,-29.28,98.91,1.0
24703,유니슨(주),18000.0,2014/12,92266.0,-13036.0,-17.79,15.37,84.62,1.0
24704,유니슨(주),18000.0,2015/12,62780.0,-21259.0,4.22,13.14,60.04,1.0
24705,유니슨(주),18000.0,2016/12,51406.0,-32571.0,-34.93,12.33,97.36,1.0
24706,유니슨(주),18000.0,2017/12,80901.0,13465.0,97.87,17.26,61.35,1.0
24707,유니슨(주),18000.0,2018/12,25222.0,-7375.0,50.62,11.05,40.32,1.0
24708,유니슨(주),18000.0,2019/12,19920.0,-20701.0,-17.15,1.96,79.13,1.0
24709,유니슨(주),18000.0,2020/12,20394.0,-25333.0,3.08,3.99,100.98,1.0
19785,경창산업(주),24910.0,2000/12,15927.0,4173.0,45.3,14.63,125.87,1.0
19786,경창산업(주),24910.0,2001/12,14249.0,3262.0,4.84,12.69,147.06,1.0
19787,경창산업(주),24910.0,2002/12,17225.0,4107.0,15.51,13.01,123.7,1.0
19788,경창산업(주),24910.0,2003/12,16316.0,2520.0,7.77,10.61,135.52,1.0
19789,경창산업(주),24910.0,2004/12,19578.0,2662.0,4.96,8.42,78.65,1.0
19790,경창산업(주),24910.0,2005/12,29967.0,1027.0,12.33,7.82,101.68,1.0
19791,경창산업(주),24910.0,2006/12,25843.0,1054.0,21.95,9.76,100.01,1.0
19792,경창산업(주),24910.0,2007/12,22377.0,313.0,-1.1,8.74,75.8,1.0
19793,경창산업(주),24910.0,2008/12,18824.0,-5941.0,22.83,2.28,47.05,1.0
19794,경창산업(주),24910.0,2009/12,33306.0,2801.0,2.98,7.95,68.08,1.0
19795,경창산업(주),24910.0,2010/12,42995.0,10992.0,29.54,9.8,54.75,1.0
19796,경창산업(주),24910.0,2011/12,82789.0,2451.0,-7.54,5.87,54.72,1.0
19797,경창산업(주),24910.0,2012/12,87808.0,9411.0,20.36,7.91,76.11,1.0
19798,경창산업(주),24910.0,2013/12,83152.0,23054.0,14.41,10.41,59.6,1.0
19799,경창산업(주),24910.0,2014/12,104459.0,21147.0,18.84,10.35,59.1,1.0
19800,경창산업(주),24910.0,2015/12,83627.0,5473.0,0.5,9.06,57.45,1.0
19801,경창산업(주),24910.0,2016/12,89819.0,13639.0,12.67,10.18,51.95,1.0
19802,경창산업(주),24910.0,2017/12,71382.0,-21315.0,34.52,6.15,44.67,1.0
19803,경창산업(주),24910.0,2018/12,0.0,0.0,0.0,0.0,0.0,1.0
19804,경창산업(주),24910.0,2019/12,81248.0,-61792.0,-50.25,6.36,44.16,1.0
19805,경창산업(주),24910.0,2020/12,76444.0,5979.0,12.38,10.44,46.59,1.0
16500,(주)테라젠이텍스,66700.0,2000/12,7723.0,1448.0,0.0,21.76,152.28,1.0
16501,(주)테라젠이텍스,66700.0,2001/12,6986.0,289.0,52.8,14.73,417.04,1.0
16502,(주)테라젠이텍스,66700.0,2002/12,12954.0,1799.0,22.37,22.47,170.08,1.0
16503,(주)테라젠이텍스,66700.0,2003/12,12337.0,1756.0,18.08,21.26,186.31,1.0
16504,(주)테라젠이텍스,66700.0,2004/12,17345.0,2045.0,23.71,11.7,185.54,1.0
16505,(주)테라젠이텍스,66700.0,2005/12,15880.0,-9202.0,-62.62,-9.19,119.59,1.0
16506,(주)테라젠이텍스,66700.0,2006/12,8218.0,-2985.0,24.82,-1.01,332.66,1.0
16507,(주)테라젠이텍스,66700.0,2007/12,3012.0,-3110.0,26.23,4.26,421.1,1.0
16508,(주)테라젠이텍스,66700.0,2008/12,10576.0,-767.0,94.96,17.74,76.13,1.0
16509,(주)테라젠이텍스,66700.0,2009/12,21855.0,514.0,97.18,16.88,175.59,1.0
16510,(주)테라젠이텍스,66700.0,2010/12,27428.0,953.0,35.9,34.48,156.23,1.0
16511,(주)테라젠이텍스,66700.0,2011/12,30717.0,-5649.0,14.43,24.04,167.95,1.0
16512,(주)테라젠이텍스,66700.0,2012/12,46428.0,-9031.0,30.71,35.03,232.94,1.0
16513,(주)테라젠이텍스,66700.0,2013/12,41992.0,1548.0,11.89,46.26,284.88,1.0
16514,(주)테라젠이텍스,66700.0,2014/12,43167.0,1545.0,2.62,51.54,290.84,1.0
16515,(주)테라젠이텍스,66700.0,2015/12,48835.0,-7536.0,-9.21,50.63,199.29,1.0
16516,(주)테라젠이텍스,66700.0,2016/12,41450.0,2296.0,4.83,39.02,159.43,1.0
16517,(주)테라젠이텍스,66700.0,2017/12,43577.0,1291.0,20.76,37.62,249.86,1.0
16518,(주)테라젠이텍스,66700.0,2018/12,52428.0,-11435.0,-9.66,31.64,311.56,1.0
16519,(주)테라젠이텍스,66700.0,2019/12,51113.0,41979.0,67.39,39.77,144.1,1.0
16520,(주)테라젠이텍스,66700.0,2020/12,33871.0,-6813.0,182.26,50.29,151.85,1.0
23867,엔에이치엔한국사이버결제(주),60250.0,2000/12,5312.0,637.0,,,,1.0
23868,엔에이치엔한국사이버결제(주),60250.0,2001/12,10918.0,1274.0,0.0,20.91,195.45,1.0
23869,엔에이치엔한국사이버결제(주),60250.0,2002/12,9895.0,1119.0,4.65,11.28,163.46,1.0
23870,엔에이치엔한국사이버결제(주),60250.0,2003/12,14942.0,528.0,4.87,12.86,177.24,1.0
23871,엔에이치엔한국사이버결제(주),60250.0,2004/12,12920.0,342.0,0.7,20.11,166.0,1.0
23872,엔에이치엔한국사이버결제(주),60250.0,2005/12,12301.0,-2435.0,3.42,7.97,117.66,1.0
23873,엔에이치엔한국사이버결제(주),60250.0,2006/12,12770.0,-17399.0,-54.82,19.32,88.76,1.0
23874,엔에이치엔한국사이버결제(주),60250.0,2007/12,16919.0,922.0,86.74,18.44,88.92,1.0
23875,엔에이치엔한국사이버결제(주),60250.0,2008/12,16027.0,1512.0,5.62,16.77,87.9,1.0
23876,엔에이치엔한국사이버결제(주),60250.0,2009/12,29468.0,2026.0,39.37,15.74,108.22,1.0
23877,엔에이치엔한국사이버결제(주),60250.0,2010/12,41141.0,5029.0,44.91,15.89,113.4,1.0
23878,엔에이치엔한국사이버결제(주),60250.0,2011/12,42926.0,8325.0,52.55,14.91,123.12,1.0
23879,엔에이치엔한국사이버결제(주),60250.0,2012/12,47272.0,4844.0,21.6,13.61,122.46,1.0
23880,엔에이치엔한국사이버결제(주),60250.0,2013/12,47368.0,7466.0,24.8,16.3,111.82,1.0
23881,엔에이치엔한국사이버결제(주),60250.0,2014/12,99844.0,9046.0,124.09,16.42,156.61,1.0
23882,엔에이치엔한국사이버결제(주),60250.0,2015/12,112076.0,10322.0,11.45,15.61,169.97,1.0
23883,엔에이치엔한국사이버결제(주),60250.0,2016/12,124522.0,10827.0,4.69,11.92,147.92,1.0
23884,엔에이치엔한국사이버결제(주),60250.0,2017/12,138232.0,9844.0,10.21,13.12,144.27,1.0
23885,엔에이치엔한국사이버결제(주),60250.0,2018/12,195188.0,17462.0,11.33,11.88,137.27,1.0
23886,엔에이치엔한국사이버결제(주),60250.0,2019/12,237131.0,23557.0,7.71,14.23,133.87,1.0
23887,엔에이치엔한국사이버결제(주),60250.0,2020/12,293238.0,29980.0,20.97,12.31,136.97,1.0
25692,카페24(주),42000.0,2000/12,2182.0,-1067.0,0.0,3.94,1897.25,1.0
25693,카페24(주),42000.0,2001/12,2270.0,-426.0,-23.32,5.06,138.32,1.0
25694,카페24(주),42000.0,2002/12,1005.0,-1237.0,-89.23,11.05,85.12,1.0
25695,카페24(주),42000.0,2003/12,495.0,56.0,43.06,43.6,59.73,1.0
25696,카페24(주),42000.0,2004/12,479.0,150.0,74.57,87.73,52.33,1.0
25697,카페24(주),42000.0,2005/12,960.0,758.0,206.26,98.9,103.51,1.0
25698,카페24(주),42000.0,2006/12,1077.0,824.0,83.55,98.76,131.87,1.0
25699,카페24(주),42000.0,2007/12,3148.0,836.0,115.08,94.89,223.67,1.0
25700,카페24(주),42000.0,2008/12,5139.0,833.0,18.78,0.0,162.49,1.0
25701,카페24(주),42000.0,2009/12,8281.0,1232.0,24.49,0.0,153.6,1.0
25702,카페24(주),42000.0,2010/12,9996.0,1361.0,20.76,0.0,119.41,1.0
25703,카페24(주),42000.0,2011/12,11883.0,2389.0,30.21,0.0,100.09,1.0
25704,카페24(주),42000.0,2012/12,17266.0,-2078.0,81.31,0.0,147.64,1.0
25705,카페24(주),42000.0,2013/12,14671.0,-2922.0,-15.69,0.0,111.35,1.0
25706,카페24(주),42000.0,2014/12,13342.0,-3917.0,-24.41,0.0,83.56,1.0
25707,카페24(주),42000.0,2015/12,15608.0,-1881.0,-15.42,0.0,73.0,1.0
