회사명,거래소코드,회계년도,자기자본순이익률,자산총계(요약),자본총계(요약),부채총계(요약),유동자산(요약),유동부채(요약),*당기순이익(요약),영업이익(요약),이익잉여금(요약),비유동자산(요약),이자비용(요약)
경남제약(주),053950,2014/12,5.02,47896,11839,36057,20816,32272,581,3646,353,27081,2144
경남제약(주),053950,2015/12,14.72,47037,16845,30192,21524,28134,2111,6829,2238,25513,1609
경남제약(주),053950,2016/12,0.77,45176,16821,28355,23740,21577,130,5339,2159,21436,1059
경남제약(주),053950,2017/12,-21.69,53757,15253,38503,29146,31928,-3478,3734,-1292,24611,1147
경남제약(주),053950,2018/12,17.54,53322,29081,24241,32608,22736,3888,-673,2019,20714,1320
경남제약(주),053950,2019/12,-9.66,74761,61533,13229,52256,10638,-4376,-2898,-3053,22505,323
경남제약(주),053950,2020/12,-9.41,126618,57633,68986,56634,38299,-5604,2155,-8950,69984,1204
경남제약헬스케어(주),223310,2014/12,,15189,3006,12183,14548,7995,2239,2235,2406,641,42
경남제약헬스케어(주),223310,2015/12,18.04,34770,28147,6622,32939,4606,5078,6555,7505,1830,292
경남제약헬스케어(주),223310,2016/12,-8.17,31831,26908,4923,28178,4567,-2248,-3529,4564,3652,49
경남제약헬스케어(주),223310,2017/12,-115.95,56669,17042,39628,19250,39281,-25480,-14265,-20968,37419,3056
경남제약헬스케어(주),223310,2018/12,-105.77,67052,32785,34267,17032,33955,-26350,-4744,-47037,50020,2954
경남제약헬스케어(주),223310,2019/12,-14.46,39827,30944,8883,11864,8654,-4608,248,-51647,27963,2074
경남제약헬스케어(주),223310,2020/12,-42.92,31776,25313,6463,24553,5383,-12074,-4614,-56823,7223,487
경동제약(주),011040,2000/12,33.33,56032,45135,10898,44332,5715,12565,17495,0,11700,98
경동제약(주),011040,2001/12,26.63,69786,55946,13839,53664,6753,13461,18478,0,16122,6
경동제약(주),011040,2002/12,16.7,74882,59804,15078,55037,5847,9664,13196,0,19845,31
경동제약(주),011040,2003/12,18.76,84531,72098,12433,62932,2811,12376,14839,0,21599,5
경동제약(주),011040,2004/12,19.35,102170,85462,16708,79376,7994,15242,21203,0,22794,0
경동제약(주),011040,2005/12,19.8,127833,110043,17790,95402,13763,19351,24572,0,32431,0
경동제약(주),011040,2006/12,16.48,123177,111400,11778,85493,7649,18251,22182,0,37685,0
경동제약(주),011040,2007/12,14.19,130629,118722,11907,84778,8833,16333,20259,108555,45851,0
경동제약(주),011040,2008/12,9.77,122925,115259,7666,78183,6077,11435,16087,113677,44743,0
경동제약(주),011040,2009/12,11.28,159959,123727,36232,77257,30279,13475,21358,121180,82702,98
경동제약(주),011040,2010/12,15.26,168499,138163,30336,80705,24035,19976,23159,135184,87794,451
경동제약(주),011040,2011/12,14.03,185585,150481,35104,98108,29957,20243,29367,150478,87477,446
경동제약(주),011040,2012/12,5.23,185621,153851,31770,96625,25657,7961,25657,152667,88996,628
경동제약(주),011040,2013/12,11.6,196694,169328,27366,103301,22707,18742,30538,166174,93393,0
경동제약(주),011040,2014/12,13.88,223515,190457,33058,99223,27829,24960,35192,183110,124292,0
경동제약(주),011040,2015/12,6.94,229329,204775,24554,83558,16184,13718,25723,190247,145772,0
경동제약(주),011040,2016/12,8.15,235096,208741,26355,107774,23725,16852,23506,200120,127322,0
경동제약(주),011040,2017/12,9.41,249085,219714,29372,106212,27147,20164,31237,212274,142873,0
경동제약(주),011040,2018/12,1.62,249278,210411,38866,122061,38353,3487,24913,206053,127217,0
경동제약(주),011040,2019/12,9.15,277176,225502,51674,140715,23117,19940,26725,217602,136460,458
경동제약(주),011040,2020/12,5.58,290205,262237,27967,104155,25274,13618,19097,225113,186049,1231
경창산업(주),024910,2000/12,21.73,43370,22745,20625,18369,14593,4173,5056,0,25002,952
경창산업(주),024910,2001/12,14,41510,23846,17664,16530,11240,3262,3218,0,24980,609
경창산업(주),024910,2002/12,15.98,53103,27546,25557,19697,15923,4107,3796,0,33406,518
경창산업(주),024910,2003/12,8.81,59602,29686,29916,19503,14391,2520,2061,0,40099,737
경창산업(주),024910,2004/12,8.75,88448,31160,57289,24004,30520,2662,935,0,64444,1611
경창산업(주),024910,2005/12,3.1,100369,35002,65367,36508,35904,1027,1132,0,63861,2426
경창산업(주),024910,2006/12,2.71,123008,42684,80323,33836,33834,1054,3038,0,89172,3311
경창산업(주),024910,2007/12,0.74,127070,42213,84857,31866,42041,313,2213,19934,95204,3947
경창산업(주),024910,2008/12,-12.63,163888,51849,112040,29066,61771,-5941,-7781,13994,134823,5105
경창산업(주),024910,2009/12,5.32,212043,53394,158649,45660,67071,2801,2462,16794,166383,5201
경창산업(주),024910,2010/12,17.94,287311,69169,218142,67699,123653,10992,10877,27332,219612,8829
경창산업(주),024910,2011/12,3.68,368415,63954,304461,119828,218976,2451,2058,27859,248587,11318
경창산업(주),024910,2012/12,13.36,378148,76978,301170,122945,161532,9411,9196,35387,255203,13283
경창산업(주),024910,2013/12,27.94,413981,88070,325911,121775,204318,23054,24469,56869,292207,10407
경창산업(주),024910,2014/12,21.94,449932,104660,345271,144040,243729,21147,22645,73498,305891,10337
경창산업(주),024910,2015/12,5.22,461849,105188,356662,123687,215301,5473,10276,72871,338163,9482
경창산업(주),024910,2016/12,12.19,500213,118519,381694,133324,256661,13639,16070,84847,366889,8812
경창산업(주),024910,2017/12,-15.34,555301,159428,395873,121858,272794,-21315,-8777,64578,433443,9524
경창산업(주),024910,2018/12,0,0,0,0,0,0,0,0,0,0,0
경창산업(주),024910,2019/12,-72.26,452016,56815,395201,118693,268759,-61792,-11355,-35359,333323,10702
경창산업(주),024910,2020/12,9.91,422626,63847,358779,110655,237498,5979,12718,-27455,311971,9568
고려신용정보(주),049720,2000/12,7.27,12722,7149,5573,3171,2389,520,662,0,9551,94
고려신용정보(주),049720,2001/12,5.93,13915,7586,6329,4974,4501,437,866,0,8941,321
고려신용정보(주),049720,2002/12,-0.99,15520,8762,6758,5579,4397,-81,179,0,9941,285
고려신용정보(주),049720,2003/12,-13.3,16102,7669,8433,4728,6057,-1093,70,0,11374,317
고려신용정보(주),049720,2004/12,2.29,16038,7847,8191,4367,6485,178,433,0,11671,435
고려신용정보(주),049720,2005/12,8.55,11993,9737,2257,4200,1490,752,-1169,0,7793,341
고려신용정보(주),049720,2006/12,4.21,12345,9790,2555,4970,1876,411,719,0,7375,101
고려신용정보(주),049720,2007/12,2.08,12178,9635,2543,5138,1788,202,497,649,7040,147
고려신용정보(주),049720,2008/12,2.94,13837,9567,4270,7004,3428,282,883,931,6833,115
고려신용정보(주),049720,2009/12,9.11,14721,10268,4453,7434,3534,904,2000,1632,7287,90
고려신용정보(주),049720,2010/12,8.01,16533,10419,6113,8062,5373,828,1183,1783,8471,32
고려신용정보(주),049720,2011/12,19.97,19007,12339,6668,9897,6225,2273,2679,3450,9109,13
고려신용정보(주),049720,2012/12,8.27,18490,12319,6171,10157,5607,1019,2003,3430,8333,11
고려신용정보(주),049720,2013/12,5.42,20878,12567,8311,10084,7480,674,655,3679,10793,17
고려신용정보(주),049720,2014/12,10.85,23512,13031,10481,11689,9141,1388,1993,4015,11823,44
고려신용정보(주),049720,2015/12,23.95,25076,15167,9909,14499,9389,3376,5187,6152,10577,38
고려신용정보(주),049720,2016/12,23.76,27368,16777,10591,15465,10302,3794,5499,7762,11903,0
고려신용정보(주),049720,2017/12,21.02,27168,17310,9858,15073,9794,3583,4989,8295,12095,0
고려신용정보(주),049720,2018/12,25.63,32971,19155,13816,18672,12549,4674,7324,10140,14299,0
고려신용정보(주),049720,2019/12,32.9,45764,22835,22930,17664,18164,6907,8367,13819,28100,121
고려신용정보(주),049720,2020/12,38.69,61313,29259,32053,16614,20838,10077,9777,20244,44699,105
고려제약(주),014570,2000/12,12.65,39941,21640,18301,25516,15668,2739,4702,0,14425,1228
고려제약(주),014570,2001/12,9.96,38028,23442,14585,24028,12087,2245,3907,0,13999,914
고려제약(주),014570,2002/12,9.85,40246,25409,14837,26871,12396,2406,3826,0,13374,664
고려제약(주),014570,2003/12,8.17,41814,27619,14195,28031,11877,2167,3240,0,13783,524
고려제약(주),014570,2004/12,7.1,43511,29177,14334,30218,11681,2016,3460,0,13293,488
고려제약(주),014570,2005/12,9.64,44632,30531,14101,31881,11786,2877,4215,0,12751,423
